year,lgID,tmID,franchID,confID,divID,rank
1946,NBA,BOS,BOS,,ED,5
1946,NBA,CHS,CHS,,WD,1
1946,NBA,CLR,CLR,,WD,3
1946,NBA,DTF,DTF,,WD,4
1946,NBA,NYK,NYK,,ED,3
1946,NBA,PHW,GSW,,ED,2
1946,NBA,PIT,PIT,,WD,5
1946,NBA,PRO,PRO,,ED,4
1946,NBA,STB,STB,,WD,2
1946,NBA,TRH,TRH,,ED,5
1946,NBA,WSC,WSC,,ED,1
1947,NBA,BLB,BLB,,WD,2
1947,NBA,BOS,BOS,,ED,3
1947,NBA,CHS,CHS,,WD,2
1947,NBA,NYK,NYK,,ED,2
1947,NBA,PHW,GSW,,ED,1
1947,NBA,PRO,PRO,,ED,4
1947,NBA,STB,STB,,WD,1
1947,NBA,WSC,WSC,,WD,2
1948,NBA,BLB,BLB,,ED,3
1948,NBA,BOS,BOS,,ED,5
1948,NBA,CHS,CHS,,WD,3
1948,NBA,FTW,DET,,WD,5
1948,NBA,INJ,INJ,,WD,6
1948,NBA,MNL,LAL,,WD,2
1948,NBA,NYK,NYK,,ED,2
1948,NBA,PHW,GSW,,ED,4
1948,NBA,PRO,PRO,,ED,6
1948,NBA,ROC,SAC,,WD,1
1948,NBA,STB,STB,,WD,4
1948,NBA,WSC,WSC,,ED,1
1949,NBA,AND,AND,,WD,2
1949,NBA,BLB,BLB,,ED,5
1949,NBA,BOS,BOS,,ED,6
1949,NBA,CHS,CHS,,CD,3
1949,NBA,DNN,DNN,,WD,6
1949,NBA,FTW,DET,,CD,3
1949,NBA,INO,INO,,WD,1
1949,NBA,MNL,LAL,,CD,1
1949,NBA,NYK,NYK,,ED,2
1949,NBA,PHW,GSW,,ED,4
1949,NBA,ROC,SAC,,CD,1
1949,NBA,SHE,SHE,,WD,4
1949,NBA,STB,STB,,CD,5
1949,NBA,SYR,PHI,,ED,1
1949,NBA,TRI,ATL,,WD,3
1949,NBA,WAT,WAT,,WD,5
1949,NBA,WSC,WSC,,ED,3
1950,NBA,BLB,BLB,,ED,5
1950,NBA,BOS,BOS,,ED,2
1950,NBA,FTW,DET,,WD,3
1950,NBA,INO,INO,,WD,4
1950,NBA,MNL,LAL,,WD,1
1950,NBA,NYK,NYK,,ED,3
1950,NBA,PHW,GSW,,ED,1
1950,NBA,ROC,SAC,,WD,2
1950,NBA,SYR,PHI,,ED,4
1950,NBA,TRI,ATL,,WD,5
1950,NBA,WSC,WSC,,ED,6
1951,NBA,BLB,BLB,,ED,5
1951,NBA,BOS,BOS,,ED,2
1951,NBA,FTW,DET,,WD,4
1951,NBA,INO,INO,,WD,3
1951,NBA,MLH,ATL,,WD,5
1951,NBA,MNL,LAL,,WD,2
1951,NBA,NYK,NYK,,ED,3
1951,NBA,PHW,GSW,,ED,4
1951,NBA,ROC,SAC,,WD,1
1951,NBA,SYR,PHI,,ED,1
1952,NBA,BLB,BLB,,ED,4
1952,NBA,BOS,BOS,,ED,3
1952,NBA,FTW,DET,,WD,3
1952,NBA,INO,INO,,WD,4
1952,NBA,MLH,ATL,,WD,5
1952,NBA,MNL,LAL,,WD,1
1952,NBA,NYK,NYK,,ED,1
1952,NBA,PHW,GSW,,ED,5
1952,NBA,ROC,SAC,,WD,2
1952,NBA,SYR,PHI,,ED,2
1953,NBA,BLB,BLB,,ED,5
1953,NBA,BOS,BOS,,ED,2
1953,NBA,FTW,DET,,WD,3
1953,NBA,MLH,ATL,,WD,4
1953,NBA,MNL,LAL,,WD,1
1953,NBA,NYK,NYK,,ED,1
1953,NBA,PHW,GSW,,ED,4
1953,NBA,ROC,SAC,,WD,2
1953,NBA,SYR,PHI,,ED,3
1954,NBA,BLB,BLB,,ED,5
1954,NBA,BOS,BOS,,ED,3
1954,NBA,FTW,DET,,WD,1
1954,NBA,MLH,ATL,,WD,4
1954,NBA,MNL,LAL,,WD,2
1954,NBA,NYK,NYK,,ED,2
1954,NBA,PHW,GSW,,ED,4
1954,NBA,ROC,SAC,,WD,3
1954,NBA,SYR,PHI,,ED,1
1955,NBA,BOS,BOS,,ED,2
1955,NBA,FTW,DET,,WD,1
1955,NBA,MNL,LAL,,WD,2
1955,NBA,NYK,NYK,,ED,3
1955,NBA,PHW,GSW,,ED,1
1955,NBA,ROC,SAC,,WD,4
1955,NBA,STL,ATL,,WD,2
1955,NBA,SYR,PHI,,ED,3
1956,NBA,BOS,BOS,,ED,1
1956,NBA,FTW,DET,,WD,1
1956,NBA,MNL,LAL,,WD,1
1956,NBA,NYK,NYK,,ED,4
1956,NBA,PHW,GSW,,ED,3
1956,NBA,ROC,SAC,,WD,4
1956,NBA,STL,ATL,,WD,1
1956,NBA,SYR,PHI,,ED,2
1957,NBA,BOS,BOS,,ED,1
1957,NBA,CIN,SAC,,WD,2
1957,NBA,DET,DET,,WD,2
1957,NBA,MNL,LAL,,WD,4
1957,NBA,NYK,NYK,,ED,4
1957,NBA,PHW,GSW,,ED,3
1957,NBA,STL,ATL,,WD,1
1957,NBA,SYR,PHI,,ED,2
1958,NBA,BOS,BOS,,ED,1
1958,NBA,CIN,SAC,,WD,4
1958,NBA,DET,DET,,WD,3
1958,NBA,MNL,LAL,,WD,2
1958,NBA,NYK,NYK,,ED,2
1958,NBA,PHW,GSW,,ED,4
1958,NBA,STL,ATL,,WD,1
1958,NBA,SYR,PHI,,ED,3
1959,NBA,BOS,BOS,,ED,1
1959,NBA,CIN,SAC,,WD,4
1959,NBA,DET,DET,,WD,2
1959,NBA,MNL,LAL,,WD,3
1959,NBA,NYK,NYK,,ED,4
1959,NBA,PHW,GSW,,ED,2
1959,NBA,STL,ATL,,WD,1
1959,NBA,SYR,PHI,,ED,3
1960,NBA,BOS,BOS,,ED,1
1960,NBA,CIN,SAC,,WD,4
1960,NBA,DET,DET,,WD,3
1960,NBA,LAL,LAL,,WD,2
1960,NBA,NYK,NYK,,ED,4
1960,NBA,PHW,GSW,,ED,2
1960,NBA,STL,ATL,,WD,1
1960,NBA,SYR,PHI,,ED,3
1961,NBA,BOS,BOS,,ED,1
1961,NBA,CHP,WAS,,WD,5
1961,NBA,CIN,SAC,,WD,2
1961,NBA,DET,DET,,WD,3
1961,NBA,LAL,LAL,,WD,1
1961,NBA,NYK,NYK,,ED,4
1961,NBA,PHW,GSW,,ED,2
1961,NBA,STL,ATL,,WD,4
1961,NBA,SYR,PHI,,ED,3
1962,NBA,BOS,BOS,,ED,1
1962,NBA,CHZ,WAS,,WD,5
1962,NBA,CIN,SAC,,ED,3
1962,NBA,DET,DET,,WD,3
1962,NBA,LAL,LAL,,WD,1
1962,NBA,NYK,NYK,,ED,4
1962,NBA,SFW,GSW,,WD,4
1962,NBA,STL,ATL,,WD,2
1962,NBA,SYR,PHI,,ED,2
1963,NBA,BAL,WAS,,WD,4
1963,NBA,BOS,BOS,,ED,1
1963,NBA,CIN,SAC,,ED,2
1963,NBA,DET,DET,,WD,5
1963,NBA,LAL,LAL,,WD,3
1963,NBA,NYK,NYK,,ED,4
1963,NBA,PHI,PHI,,ED,3
1963,NBA,SFW,GSW,,WD,1
1963,NBA,STL,ATL,,WD,2
1964,NBA,BAL,WAS,,WD,3
1964,NBA,BOS,BOS,,ED,1
1964,NBA,CIN,SAC,,ED,2
1964,NBA,DET,DET,,WD,4
1964,NBA,LAL,LAL,,WD,1
1964,NBA,NYK,NYK,,ED,4
1964,NBA,PHI,PHI,,ED,3
1964,NBA,SFW,GSW,,WD,5
1964,NBA,STL,ATL,,WD,2
1965,NBA,BAL,WAS,,WD,2
1965,NBA,BOS,BOS,,ED,2
1965,NBA,CIN,SAC,,ED,3
1965,NBA,DET,DET,,WD,5
1965,NBA,LAL,LAL,,WD,1
1965,NBA,NYK,NYK,,ED,4
1965,NBA,PHI,PHI,,ED,1
1965,NBA,SFW,GSW,,WD,4
1965,NBA,STL,ATL,,WD,3
1966,NBA,BAL,WAS,,ED,5
1966,NBA,BOS,BOS,,ED,2
1966,NBA,CHI,CHI,,WD,4
1966,NBA,CIN,SAC,,ED,3
1966,NBA,DET,DET,,WD,5
1966,NBA,LAL,LAL,,WD,3
1966,NBA,NYK,NYK,,ED,4
1966,NBA,PHI,PHI,,ED,1
1966,NBA,SFW,GSW,,WD,1
1966,NBA,STL,ATL,,WD,2
1967,ABA,ANA,UTS,,WD,5
1967,ABA,DLC,SAS,,WD,2
1967,ABA,DNR,DEN,,WD,3
1967,ABA,HSM,SSL,,WD,4
1967,ABA,INA,IND,,ED,3
1967,ABA,KEN,KEN,,ED,4
1967,ABA,MNM,FLO,,ED,2
1967,ABA,NJA,NJN,,ED,4
1967,ABA,NOB,MMS,,WD,1
1967,ABA,OAK,VIR,,WD,6
1967,ABA,PTP,PTC,,ED,1
1967,NBA,BAL,WAS,,ED,6
1967,NBA,BOS,BOS,,ED,2
1967,NBA,CHI,CHI,,WD,4
1967,NBA,CIN,SAC,,ED,5
1967,NBA,DET,DET,,ED,4
1967,NBA,LAL,LAL,,WD,2
1967,NBA,NYK,NYK,,ED,3
1967,NBA,PHI,PHI,,ED,1
1967,NBA,SDR,HOU,,WD,6
1967,NBA,SEA,SEA,,WD,5
1967,NBA,SFW,GSW,,WD,3
1967,NBA,STL,ATL,,WD,1
1968,ABA,DLC,SAS,,WD,4
1968,ABA,DNR,DEN,,WD,3
1968,ABA,HSM,SSL,,WD,6
1968,ABA,INA,IND,,ED,1
1968,ABA,KEN,KEN,,ED,3
1968,ABA,LAS,UTS,,WD,5
1968,ABA,MMF,FLO,,ED,2
1968,ABA,MNP,PTC,,ED,4
1968,ABA,NOB,MMS,,WD,2
1968,ABA,NYA,NJN,,ED,5
1968,ABA,OAK,VIR,,WD,1
1968,NBA,ATL,ATL,,WD,2
1968,NBA,BAL,WAS,,ED,1
1968,NBA,BOS,BOS,,ED,4
1968,NBA,CHI,CHI,,WD,5
1968,NBA,CIN,SAC,,ED,5
1968,NBA,DET,DET,,ED,6
1968,NBA,LAL,LAL,,WD,1
1968,NBA,MIL,MIL,,ED,7
1968,NBA,NYK,NYK,,ED,3
1968,NBA,PHI,PHI,,ED,2
1968,NBA,PHO,PHO,,WD,7
1968,NBA,SDR,HOU,,WD,4
1968,NBA,SEA,SEA,,WD,6
1968,NBA,SFW,GSW,,WD,3
1969,ABA,CAR,SSL,,ED,3
1969,ABA,DLC,SAS,,WD,2
1969,ABA,DNR,DEN,,WD,1
1969,ABA,INA,IND,,ED,1
1969,ABA,KEN,KEN,,ED,2
1969,ABA,LAS,UTS,,WD,4
1969,ABA,MMF,FLO,,ED,6
1969,ABA,NOB,MMS,,WD,5
1969,ABA,NYA,NJN,,ED,4
1969,ABA,PTP,PTC,,ED,5
1969,ABA,WSA,VIR,,WD,3
1969,NBA,ATL,ATL,,WD,1
1969,NBA,BAL,WAS,,ED,3
1969,NBA,BOS,BOS,,ED,6
1969,NBA,CHI,CHI,,WD,3
1969,NBA,CIN,SAC,,ED,5
1969,NBA,DET,DET,,ED,7
1969,NBA,LAL,LAL,,WD,2
1969,NBA,MIL,MIL,,ED,2
1969,NBA,NYK,NYK,,ED,1
1969,NBA,PHI,PHI,,ED,4
1969,NBA,PHO,PHO,,WD,3
1969,NBA,SDR,HOU,,WD,7
1969,NBA,SEA,SEA,,WD,5
1969,NBA,SFW,GSW,,WD,6
1970,ABA,CAR,SSL,,ED,6
1970,ABA,DNR,DEN,,WD,4
1970,ABA,FLO,FLO,,ED,4
1970,ABA,INA,IND,,WD,1
1970,ABA,KEN,KEN,,ED,2
1970,ABA,MMP,MMS,,WD,3
1970,ABA,NYA,NJN,,ED,3
1970,ABA,PTC,PTC,,ED,5
1970,ABA,TEX,SAS,,WD,4
1970,ABA,UTS,UTS,,WD,2
1970,ABA,VIR,VIR,,ED,1
1970,NBA,ATL,ATL,EC,CD,2
1970,NBA,BAL,WAS,EC,CD,1
1970,NBA,BOS,BOS,EC,AT,3
1970,NBA,BUF,LAC,EC,AT,4
1970,NBA,CHI,CHI,WC,MW,2
1970,NBA,CIN,SAC,EC,CD,3
1970,NBA,CLE,CLE,EC,CD,4
1970,NBA,DET,DET,WC,MW,4
1970,NBA,LAL,LAL,WC,PC,1
1970,NBA,MIL,MIL,WC,MW,1
1970,NBA,NYK,NYK,EC,AT,1
1970,NBA,PHI,PHI,EC,AT,2
1970,NBA,PHO,PHO,WC,MW,3
1970,NBA,POR,POR,WC,PC,5
1970,NBA,SDR,HOU,WC,PC,3
1970,NBA,SEA,SEA,WC,PC,4
1970,NBA,SFW,GSW,WC,PC,2
1971,ABA,CAR,SSL,,ED,5
1971,ABA,DLC,SAS,,WD,3
1971,ABA,DNR,DEN,,WD,4
1971,ABA,FLO,FLO,,ED,4
1971,ABA,INA,IND,,WD,2
1971,ABA,KEN,KEN,,ED,1
1971,ABA,MMP,MMS,,WD,5
1971,ABA,NYA,NJN,,ED,3
1971,ABA,PTC,PTC,,ED,6
1971,ABA,UTS,UTS,,WD,1
1971,ABA,VIR,VIR,,ED,2
1971,NBA,ATL,ATL,EC,CD,2
1971,NBA,BAL,WAS,EC,CD,1
1971,NBA,BOS,BOS,EC,AT,1
1971,NBA,BUF,LAC,EC,AT,4
1971,NBA,CHI,CHI,WC,MW,2
1971,NBA,CIN,SAC,EC,CD,3
1971,NBA,CLE,CLE,EC,CD,4
1971,NBA,DET,DET,WC,MW,4
1971,NBA,GSW,GSW,WC,PC,2
1971,NBA,HOU,HOU,WC,PC,4
1971,NBA,LAL,LAL,WC,PC,1
1971,NBA,MIL,MIL,WC,MW,1
1971,NBA,NYK,NYK,EC,AT,2
1971,NBA,PHI,PHI,EC,AT,3
1971,NBA,PHO,PHO,WC,MW,3
1971,NBA,POR,POR,WC,PC,5
1971,NBA,SEA,SEA,WC,PC,3
1972,ABA,CAR,SSL,,ED,1
1972,ABA,DLC,SAS,,WD,5
1972,ABA,DNR,DEN,,WD,3
1972,ABA,INA,IND,,WD,2
1972,ABA,KEN,KEN,,ED,2
1972,ABA,MMT,MMS,,ED,5
1972,ABA,NYA,NJN,,ED,4
1972,ABA,SDA,SDS,,WD,4
1972,ABA,UTS,UTS,,WD,1
1972,ABA,VIR,VIR,,ED,3
1972,NBA,ATL,ATL,EC,CD,2
1972,NBA,BAL,WAS,EC,CD,1
1972,NBA,BOS,BOS,EC,AT,1
1972,NBA,BUF,LAC,EC,AT,3
1972,NBA,CHI,CHI,WC,MW,2
1972,NBA,CLE,CLE,EC,CD,4
1972,NBA,DET,DET,WC,MW,3
1972,NBA,GSW,GSW,WC,PC,2
1972,NBA,HOU,HOU,EC,CD,3
1972,NBA,KCO,SAC,WC,MW,4
1972,NBA,LAL,LAL,WC,PC,1
1972,NBA,MIL,MIL,WC,MW,1
1972,NBA,NYK,NYK,EC,AT,2
1972,NBA,PHI,PHI,EC,AT,4
1972,NBA,PHO,PHO,WC,PC,3
1972,NBA,POR,POR,WC,PC,5
1972,NBA,SEA,SEA,WC,PC,4
1973,ABA,CAR,SSL,,ED,3
1973,ABA,DNR,DEN,,WD,4
1973,ABA,INA,IND,,WD,2
1973,ABA,KEN,KEN,,ED,2
1973,ABA,MMT,MMS,,ED,5
1973,ABA,NYA,NJN,,ED,1
1973,ABA,SAA,SAS,,WD,3
1973,ABA,SDA,SDS,,WD,4
1973,ABA,UTS,UTS,,WD,1
1973,ABA,VIR,VIR,,ED,4
1973,NBA,ATL,ATL,EC,CD,2
1973,NBA,BOS,BOS,EC,AT,1
1973,NBA,BUF,LAC,EC,AT,3
1973,NBA,CAP,WAS,EC,CD,1
1973,NBA,CHI,CHI,WC,MW,2
1973,NBA,CLE,CLE,EC,CD,4
1973,NBA,DET,DET,WC,MW,3
1973,NBA,GSW,GSW,WC,PC,2
1973,NBA,HOU,HOU,EC,CD,3
1973,NBA,KCO,SAC,WC,MW,4
1973,NBA,LAL,LAL,WC,PC,1
1973,NBA,MIL,MIL,WC,MW,1
1973,NBA,NYK,NYK,EC,AT,2
1973,NBA,PHI,PHI,EC,AT,4
1973,NBA,PHO,PHO,WC,PC,4
1973,NBA,POR,POR,WC,PC,5
1973,NBA,SEA,SEA,WC,PC,3
1974,ABA,DNA,DEN,,WD,1
1974,ABA,INA,IND,,WD,3
1974,ABA,KEN,KEN,,ED,1
1974,ABA,MMS,MMS,,ED,4
1974,ABA,NYA,NJN,,ED,1
1974,ABA,SAA,SAS,,WD,2
1974,ABA,SDA,SDS,,WD,5
1974,ABA,SSL,SSL,,ED,3
1974,ABA,UTS,UTS,,WD,4
1974,ABA,VIR,VIR,,ED,5
1974,NBA,ATL,ATL,EC,CD,4
1974,NBA,BOS,BOS,EC,AT,1
1974,NBA,BUF,LAC,EC,AT,2
1974,NBA,CHI,CHI,WC,MW,1
1974,NBA,CLE,CLE,EC,CD,3
1974,NBA,DET,DET,WC,MW,3
1974,NBA,GSW,GSW,WC,PC,1
1974,NBA,HOU,HOU,EC,CD,2
1974,NBA,KCO,SAC,WC,MW,2
1974,NBA,LAL,LAL,WC,PC,5
1974,NBA,MIL,MIL,WC,MW,4
1974,NBA,NOJ,UTA,EC,CD,5
1974,NBA,NYK,NYK,EC,AT,3
1974,NBA,PHI,PHI,EC,AT,4
1974,NBA,PHO,PHO,WC,PC,4
1974,NBA,POR,POR,WC,PC,3
1974,NBA,SEA,SEA,WC,PC,2
1974,NBA,WSB,WAS,EC,CD,1
1975,ABA,DNA,DEN,,,1
1975,ABA,INA,IND,,,5
1975,ABA,KEN,KEN,,,4
1975,ABA,NYA,NJN,,,2
1975,ABA,SAA,SAS,,,3
1975,ABA,SDS,SDS,,,7
1975,ABA,SSL,SSL,,,6
1975,ABA,UTS,UTS,,,8
1975,ABA,VIR,VIR,,,9
1975,NBA,ATL,ATL,EC,CD,5
1975,NBA,BOS,BOS,EC,AT,1
1975,NBA,BUF,LAC,EC,AT,2
1975,NBA,CHI,CHI,WC,MW,4
1975,NBA,CLE,CLE,EC,CD,1
1975,NBA,DET,DET,WC,MW,2
1975,NBA,GSW,GSW,WC,PC,1
1975,NBA,HOU,HOU,EC,CD,3
1975,NBA,KCK,SAC,WC,MW,3
1975,NBA,LAL,LAL,WC,PC,4
1975,NBA,MIL,MIL,WC,MW,1
1975,NBA,NOJ,UTA,EC,CD,4
1975,NBA,NYK,NYK,EC,AT,4
1975,NBA,PHI,PHI,EC,AT,2
1975,NBA,PHO,PHO,WC,PC,3
1975,NBA,POR,POR,WC,PC,5
1975,NBA,SEA,SEA,WC,PC,2
1975,NBA,WSB,WAS,EC,CD,2
1976,NBA,ATL,ATL,EC,CD,6
1976,NBA,BOS,BOS,EC,AT,2
1976,NBA,BUF,LAC,EC,AT,4
1976,NBA,CHI,CHI,WC,MW,2
1976,NBA,CLE,CLE,EC,CD,4
1976,NBA,DEN,DEN,WC,MW,1
1976,NBA,DET,DET,WC,MW,2
1976,NBA,GSW,GSW,WC,PC,3
1976,NBA,HOU,HOU,EC,CD,1
1976,NBA,IND,IND,WC,MW,5
1976,NBA,KCK,SAC,WC,MW,4
1976,NBA,LAL,LAL,WC,PC,1
1976,NBA,MIL,MIL,WC,MW,6
1976,NBA,NOJ,UTA,EC,CD,5
1976,NBA,NYK,NYK,EC,AT,3
1976,NBA,NYN,NJN,EC,AT,5
1976,NBA,PHI,PHI,EC,AT,1
1976,NBA,PHO,PHO,WC,PC,5
1976,NBA,POR,POR,WC,PC,2
1976,NBA,SAS,SAS,EC,CD,3
1976,NBA,SEA,SEA,WC,PC,4
1976,NBA,WSB,WAS,EC,CD,2
1977,NBA,ATL,ATL,EC,CD,4
1977,NBA,BOS,BOS,EC,AT,3
1977,NBA,BUF,LAC,EC,AT,4
1977,NBA,CHI,CHI,WC,MW,3
1977,NBA,CLE,CLE,EC,CD,3
1977,NBA,DEN,DEN,WC,MW,1
1977,NBA,DET,DET,WC,MW,4
1977,NBA,GSW,GSW,WC,PC,5
1977,NBA,HOU,HOU,EC,CD,6
1977,NBA,IND,IND,WC,MW,5
1977,NBA,KCK,SAC,WC,MW,5
1977,NBA,LAL,LAL,WC,PC,4
1977,NBA,MIL,MIL,WC,MW,2
1977,NBA,NJN,NJN,EC,AT,5
1977,NBA,NOJ,UTA,EC,CD,5
1977,NBA,NYK,NYK,EC,AT,2
1977,NBA,PHI,PHI,EC,AT,1
1977,NBA,PHO,PHO,WC,PC,2
1977,NBA,POR,POR,WC,PC,1
1977,NBA,SAS,SAS,EC,CD,1
1977,NBA,SEA,SEA,WC,PC,3
1977,NBA,WSB,WAS,EC,CD,2
1978,NBA,ATL,ATL,EC,CD,3
1978,NBA,BOS,BOS,EC,AT,5
1978,NBA,CHI,CHI,WC,MW,5
1978,NBA,CLE,CLE,EC,CD,4
1978,NBA,DEN,DEN,WC,MW,2
1978,NBA,DET,DET,EC,CD,4
1978,NBA,GSW,GSW,WC,PC,6
1978,NBA,HOU,HOU,EC,CD,2
1978,NBA,IND,IND,WC,MW,3
1978,NBA,KCK,SAC,WC,MW,1
1978,NBA,LAL,LAL,WC,PC,3
1978,NBA,MIL,MIL,WC,MW,3
1978,NBA,NJN,NJN,EC,AT,3
1978,NBA,NOJ,UTA,EC,CD,6
1978,NBA,NYK,NYK,EC,AT,4
1978,NBA,PHI,PHI,EC,AT,2
1978,NBA,PHO,PHO,WC,PC,2
1978,NBA,POR,POR,WC,PC,4
1978,NBA,SAS,SAS,EC,CD,2
1978,NBA,SDC,LAC,WC,PC,5
1978,NBA,SEA,SEA,WC,PC,1
1978,NBA,WSB,WAS,EC,AT,1
1979,NBA,ATL,ATL,EC,CD,1
1979,NBA,BOS,BOS,EC,AT,1
1979,NBA,CHI,CHI,WC,MW,3
1979,NBA,CLE,CLE,EC,CD,4
1979,NBA,DEN,DEN,WC,MW,3
1979,NBA,DET,DET,EC,CD,6
1979,NBA,GSW,GSW,WC,PC,6
1979,NBA,HOU,HOU,EC,CD,2
1979,NBA,IND,IND,EC,CD,4
1979,NBA,KCK,SAC,WC,MW,2
1979,NBA,LAL,LAL,WC,PC,1
1979,NBA,MIL,MIL,WC,MW,1
1979,NBA,NJN,NJN,EC,AT,5
1979,NBA,NYK,NYK,EC,AT,3
1979,NBA,PHI,PHI,EC,AT,2
1979,NBA,PHO,PHO,WC,PC,3
1979,NBA,POR,POR,WC,PC,4
1979,NBA,SAS,SAS,EC,CD,2
1979,NBA,SDC,LAC,WC,PC,5
1979,NBA,SEA,SEA,WC,PC,2
1979,NBA,UTA,UTA,WC,MW,5
