year,lgID,tmID,franchID,confID,divID,rank
1999,NBA,LAC,LAC,WC,PC,7
1999,NBA,LAL,LAL,WC,PC,1
1999,NBA,MIA,MIA,EC,AT,1
1999,NBA,MIL,MIL,EC,CD,4
1999,NBA,MIN,MIN,WC,MW,3
1999,NBA,NJN,NJN,EC,AT,6
1999,NBA,NYK,NYK,EC,AT,2
1999,NBA,ORL,ORL,EC,AT,4
1999,NBA,PHI,PHI,EC,AT,3
1999,NBA,PHO,PHO,WC,PC,3
1999,NBA,POR,POR,WC,PC,2
1999,NBA,SAC,SAC,WC,PC,5
1999,NBA,SAS,SAS,WC,MW,2
1999,NBA,SEA,SEA,WC,PC,4
1999,NBA,TOR,TOR,EC,CD,3
1999,NBA,UTA,UTA,WC,MW,1
1999,NBA,VAN,MEM,WC,MW,7
1999,NBA,WAS,WAS,EC,AT,7
2000,NBA,ATL,ATL,EC,CD,7
2000,NBA,BOS,BOS,EC,AT,5
2000,NBA,CHH,NOH,EC,CD,3
2000,NBA,CHI,CHI,EC,CD,8
2000,NBA,CLE,CLE,EC,CD,6
2000,NBA,DAL,DAL,WC,MW,2
2000,NBA,DEN,DEN,WC,MW,6
2000,NBA,DET,DET,EC,CD,5
2000,NBA,GSW,GSW,WC,PC,7
2000,NBA,HOU,HOU,WC,MW,5
2000,NBA,IND,IND,EC,CD,4
2000,NBA,LAC,LAC,WC,PC,6
2000,NBA,LAL,LAL,WC,PC,1
2000,NBA,MIA,MIA,EC,AT,2
2000,NBA,MIL,MIL,EC,CD,1
2000,NBA,MIN,MIN,WC,MW,4
2000,NBA,NJN,NJN,EC,AT,6
2000,NBA,NYK,NYK,EC,AT,3
2000,NBA,ORL,ORL,EC,AT,4
2000,NBA,PHI,PHI,EC,AT,1
2000,NBA,PHO,PHO,WC,PC,3
2000,NBA,POR,POR,WC,PC,4
2000,NBA,SAC,SAC,WC,PC,2
2000,NBA,SAS,SAS,WC,MW,1
2000,NBA,SEA,SEA,WC,PC,5
2000,NBA,TOR,TOR,EC,CD,2
2000,NBA,UTA,UTA,WC,MW,2
2000,NBA,VAN,MEM,WC,MW,7
2000,NBA,WAS,WAS,EC,AT,7
2001,NBA,ATL,ATL,EC,CD,6
2001,NBA,BOS,BOS,EC,AT,2
2001,NBA,CHH,NOH,EC,CD,2
2001,NBA,CHI,CHI,EC,CD,8
2001,NBA,CLE,CLE,EC,CD,7
2001,NBA,DAL,DAL,WC,MW,2
2001,NBA,DEN,DEN,WC,MW,6
2001,NBA,DET,DET,EC,CD,1
2001,NBA,GSW,GSW,WC,PC,7
2001,NBA,HOU,HOU,WC,MW,5
2001,NBA,IND,IND,EC,CD,3
2001,NBA,LAC,LAC,WC,PC,5
2001,NBA,LAL,LAL,WC,PC,2
2001,NBA,MEM,MEM,WC,MW,7
2001,NBA,MIA,MIA,EC,AT,6
2001,NBA,MIL,MIL,EC,CD,5
2001,NBA,MIN,MIN,WC,MW,3
2001,NBA,NJN,NJN,EC,AT,1
2001,NBA,NYK,NYK,EC,AT,7
2001,NBA,ORL,ORL,EC,AT,3
2001,NBA,PHI,PHI,EC,AT,4
2001,NBA,PHO,PHO,WC,PC,6
2001,NBA,POR,POR,WC,PC,3
2001,NBA,SAC,SAC,WC,PC,1
2001,NBA,SAS,SAS,WC,MW,1
2001,NBA,SEA,SEA,WC,PC,4
2001,NBA,TOR,TOR,EC,CD,3
2001,NBA,UTA,UTA,WC,MW,4
2001,NBA,WAS,WAS,EC,AT,5
2002,NBA,ATL,ATL,EC,CD,5
2002,NBA,BOS,BOS,EC,AT,3
2002,NBA,CHI,CHI,EC,CD,6
2002,NBA,CLE,CLE,EC,CD,8
2002,NBA,DAL,DAL,WC,MW,1
2002,NBA,DEN,DEN,WC,MW,7
2002,NBA,DET,DET,EC,CD,1
2002,NBA,GSW,GSW,WC,PC,6
2002,NBA,HOU,HOU,WC,MW,5
2002,NBA,IND,IND,EC,CD,2
2002,NBA,LAC,LAC,WC,PC,7
2002,NBA,LAL,LAL,WC,PC,2
2002,NBA,MEM,MEM,WC,MW,6
2002,NBA,MIA,MIA,EC,AT,7
2002,NBA,MIL,MIL,EC,CD,4
2002,NBA,MIN,MIN,WC,MW,3
2002,NBA,NJN,NJN,EC,AT,1
2002,NBA,NOH,NOH,EC,CD,3
2002,NBA,NYK,NYK,EC,AT,5
2002,NBA,ORL,ORL,EC,AT,4
2002,NBA,PHI,PHI,EC,AT,2
2002,NBA,PHO,PHO,WC,PC,4
2002,NBA,POR,POR,WC,PC,2
2002,NBA,SAC,SAC,WC,PC,1
2002,NBA,SAS,SAS,WC,MW,1
2002,NBA,SEA,SEA,WC,PC,5
2002,NBA,TOR,TOR,EC,CD,7
2002,NBA,UTA,UTA,WC,MW,4
2002,NBA,WAS,WAS,EC,AT,5
2003,NBA,ATL,ATL,EC,CD,7
2003,NBA,BOS,BOS,EC,AT,4
2003,NBA,CHI,CHI,EC,CD,8
2003,NBA,CLE,CLE,EC,CD,5
2003,NBA,DAL,DAL,WC,MW,3
2003,NBA,DEN,DEN,WC,MW,6
2003,NBA,DET,DET,EC,CD,2
2003,NBA,GSW,GSW,WC,PC,4
2003,NBA,HOU,HOU,WC,MW,5
2003,NBA,IND,IND,EC,CD,1
2003,NBA,LAC,LAC,WC,PC,7
2003,NBA,LAL,LAL,WC,PC,1
2003,NBA,MEM,MEM,WC,MW,4
2003,NBA,MIA,MIA,EC,AT,2
2003,NBA,MIL,MIL,EC,CD,3
2003,NBA,MIN,MIN,WC,MW,1
2003,NBA,NJN,NJN,EC,AT,1
2003,NBA,NOH,NOH,EC,CD,3
2003,NBA,NYK,NYK,EC,AT,3
2003,NBA,ORL,ORL,EC,AT,7
2003,NBA,PHI,PHI,EC,AT,5
2003,NBA,PHO,PHO,WC,PC,6
2003,NBA,POR,POR,WC,PC,3
2003,NBA,SAC,SAC,WC,PC,2
2003,NBA,SAS,SAS,WC,MW,2
2003,NBA,SEA,SEA,WC,PC,4
2003,NBA,TOR,TOR,EC,CD,6
2003,NBA,UTA,UTA,WC,MW,7
2003,NBA,WAS,WAS,EC,AT,6
2004,NBA,ATL,ATL,EC,SE,5
2004,NBA,BOS,BOS,EC,AT,1
2004,NBA,CHA,CHA,EC,SE,4
2004,NBA,CHI,CHI,EC,CD,2
2004,NBA,CLE,CLE,EC,CD,4
2004,NBA,DAL,DAL,WC,SW,2
2004,NBA,DEN,DEN,WC,NW,2
2004,NBA,DET,DET,EC,CD,1
2004,NBA,GSW,GSW,WC,PC,4
2004,NBA,HOU,HOU,WC,SW,3
2004,NBA,IND,IND,EC,CD,3
2004,NBA,LAC,LAC,WC,PC,3
2004,NBA,LAL,LAL,WC,PC,4
2004,NBA,MEM,MEM,WC,SW,4
2004,NBA,MIA,MIA,EC,SE,1
2004,NBA,MIL,MIL,EC,CD,5
2004,NBA,MIN,MIN,WC,NW,3
2004,NBA,NJN,NJN,EC,AT,3
2004,NBA,NOH,NOH,WC,SW,5
2004,NBA,NYK,NYK,EC,AT,4
2004,NBA,ORL,ORL,EC,SE,3
2004,NBA,PHI,PHI,EC,AT,2
2004,NBA,PHO,PHO,WC,PC,1
2004,NBA,POR,POR,WC,NW,4
2004,NBA,SAC,SAC,WC,PC,2
2004,NBA,SAS,SAS,WC,SW,1
2004,NBA,SEA,SEA,WC,NW,1
2004,NBA,TOR,TOR,EC,AT,4
2004,NBA,UTA,UTA,WC,NW,5
2004,NBA,WAS,WAS,EC,SE,2
2005,NBA,ATL,ATL,EC,SE,4
2005,NBA,BOS,BOS,EC,AT,3
2005,NBA,CHA,CHA,EC,SE,4
2005,NBA,CHI,CHI,EC,CD,3
2005,NBA,CLE,CLE,EC,CD,2
2005,NBA,DAL,DAL,WC,SW,2
2005,NBA,DEN,DEN,WC,NW,1
2005,NBA,DET,DET,EC,CD,1
2005,NBA,GSW,GSW,WC,PC,5
2005,NBA,HOU,HOU,WC,SW,5
2005,NBA,IND,IND,EC,CD,3
2005,NBA,LAC,LAC,WC,PC,2
2005,NBA,LAL,LAL,WC,PC,3
2005,NBA,MEM,MEM,WC,SW,3
2005,NBA,MIA,MIA,EC,SE,1
2005,NBA,MIL,MIL,EC,CD,5
2005,NBA,MIN,MIN,WC,NW,4
2005,NBA,NJN,NJN,EC,AT,1
2005,NBA,NOK,NOH,WC,SW,4
2005,NBA,NYK,NYK,EC,AT,5
2005,NBA,ORL,ORL,EC,SE,3
2005,NBA,PHI,PHI,EC,AT,2
2005,NBA,PHO,PHO,WC,PC,1
2005,NBA,POR,POR,WC,NW,5
2005,NBA,SAC,SAC,WC,PC,4
2005,NBA,SAS,SAS,WC,SW,1
2005,NBA,SEA,SEA,WC,NW,3
2005,NBA,TOR,TOR,EC,AT,4
2005,NBA,UTA,UTA,WC,NW,2
2005,NBA,WAS,WAS,EC,SE,2
2006,NBA,ATL,ATL,EC,SE,5
2006,NBA,BOS,BOS,EC,AT,5
2006,NBA,CHA,CHA,EC,SE,4
2006,NBA,CHI,CHI,EC,CD,3
2006,NBA,CLE,CLE,EC,CD,2
2006,NBA,DAL,DAL,WC,SW,1
2006,NBA,DEN,DEN,WC,NW,2
2006,NBA,DET,DET,EC,CD,1
2006,NBA,GSW,GSW,WC,PC,2
2006,NBA,HOU,HOU,WC,SW,3
2006,NBA,IND,IND,EC,CD,4
2006,NBA,LAC,LAC,WC,PC,4
2006,NBA,LAL,LAL,WC,PC,2
2006,NBA,MEM,MEM,WC,SW,5
2006,NBA,MIA,MIA,EC,SE,1
2006,NBA,MIL,MIL,EC,CD,5
2006,NBA,MIN,MIN,WC,NW,3
2006,NBA,NJN,NJN,EC,AT,2
2006,NBA,NOK,NOH,WC,SW,4
2006,NBA,NYK,NYK,EC,AT,4
2006,NBA,ORL,ORL,EC,SE,3
2006,NBA,PHI,PHI,EC,AT,3
2006,NBA,PHO,PHO,WC,PC,1
2006,NBA,POR,POR,WC,NW,3
2006,NBA,SAC,SAC,WC,PC,5
2006,NBA,SAS,SAS,WC,SW,2
2006,NBA,SEA,SEA,WC,NW,5
2006,NBA,TOR,TOR,EC,AT,1
2006,NBA,UTA,UTA,WC,NW,1
2006,NBA,WAS,WAS,EC,SE,2
2007,NBA,ATL,ATL,EC,SE,3
2007,NBA,BOS,BOS,EC,AT,1
2007,NBA,CHA,CHA,EC,SE,4
2007,NBA,CHI,CHI,EC,CD,4
2007,NBA,CLE,CLE,EC,CD,2
2007,NBA,DAL,DAL,WC,SW,4
2007,NBA,DEN,DEN,WC,NW,2
2007,NBA,DET,DET,EC,CD,1
2007,NBA,GSW,GSW,WC,PC,3
2007,NBA,HOU,HOU,WC,SW,3
2007,NBA,IND,IND,EC,CD,3
2007,NBA,LAC,LAC,WC,PC,5
2007,NBA,LAL,LAL,WC,PC,1
2007,NBA,MEM,MEM,WC,SW,5
2007,NBA,MIA,MIA,EC,SE,5
2007,NBA,MIL,MIL,EC,CD,5
2007,NBA,MIN,MIN,WC,NW,4
2007,NBA,NJN,NJN,EC,AT,4
2007,NBA,NOH,NOH,WC,SW,1
2007,NBA,NYK,NYK,EC,AT,5
2007,NBA,ORL,ORL,EC,SE,1
2007,NBA,PHI,PHI,EC,AT,3
2007,NBA,PHO,PHO,WC,PC,2
2007,NBA,POR,POR,WC,NW,3
2007,NBA,SAC,SAC,WC,PC,4
2007,NBA,SAS,SAS,WC,SW,2
2007,NBA,SEA,SEA,WC,NW,5
2007,NBA,TOR,TOR,EC,AT,2
2007,NBA,UTA,UTA,WC,NW,1
2007,NBA,WAS,WAS,EC,SE,2
2008,NBA,ATL,ATL,EC,SE,2
2008,NBA,BOS,BOS,EC,AT,1
2008,NBA,CHA,CHA,EC,SE,4
2008,NBA,CHI,CHI,EC,CD,2
2008,NBA,CLE,CLE,EC,CD,1
2008,NBA,DAL,DAL,WC,SW,3
2008,NBA,DEN,DEN,WC,NW,1
2008,NBA,DET,DET,EC,CD,3
2008,NBA,GSW,GSW,WC,PC,3
2008,NBA,HOU,HOU,WC,SW,2
2008,NBA,IND,IND,EC,CD,4
2008,NBA,LAC,LAC,WC,PC,4
2008,NBA,LAL,LAL,WC,PC,1
2008,NBA,MEM,MEM,WC,SW,5
2008,NBA,MIA,MIA,EC,SE,3
2008,NBA,MIL,MIL,EC,CD,5
2008,NBA,MIN,MIN,WC,NW,4
2008,NBA,NJN,NJN,EC,AT,3
2008,NBA,NOH,NOH,WC,SW,4
2008,NBA,NYK,NYK,EC,AT,5
2008,NBA,OKC,SEA,WC,NW,5
2008,NBA,ORL,ORL,EC,SE,1
2008,NBA,PHI,PHI,EC,AT,2
2008,NBA,PHO,PHO,WC,PC,2
2008,NBA,POR,POR,WC,NW,2
2008,NBA,SAC,SAC,WC,PC,5
2008,NBA,SAS,SAS,WC,SW,1
2008,NBA,TOR,TOR,EC,AT,4
2008,NBA,UTA,UTA,WC,NW,3
2008,NBA,WAS,WAS,EC,SE,5
2009,NBA,ATL,ATL,EC,SE,2
2009,NBA,BOS,BOS,EC,AT,1
2009,NBA,CHA,CHA,EC,SE,4
2009,NBA,CHI,CHI,EC,CD,3
2009,NBA,CLE,CLE,EC,CD,1
2009,NBA,DAL,DAL,WC,SW,1
2009,NBA,DEN,DEN,WC,NW,1
2009,NBA,DET,DET,EC,CD,5
2009,NBA,GSW,GSW,WC,PC,4
2009,NBA,HOU,HOU,WC,SW,3
2009,NBA,IND,IND,EC,CD,4
2009,NBA,LAC,LAC,WC,PC,3
2009,NBA,LAL,LAL,WC,PC,1
2009,NBA,MEM,MEM,WC,SW,4
2009,NBA,MIA,MIA,EC,SE,3
2009,NBA,MIL,MIL,EC,CD,2
2009,NBA,MIN,MIN,WC,NW,5
2009,NBA,NJN,NJN,EC,AT,5
2009,NBA,NOH,NOH,WC,SW,5
2009,NBA,NYK,NYK,EC,AT,3
2009,NBA,OKC,SEA,WC,NW,4
2009,NBA,ORL,ORL,EC,SE,1
2009,NBA,PHI,PHI,EC,AT,4
2009,NBA,PHO,PHO,WC,PC,2
2009,NBA,POR,POR,WC,NW,3
2009,NBA,SAC,SAC,WC,PC,5
2009,NBA,SAS,SAS,WC,SW,2
2009,NBA,TOR,TOR,EC,AT,2
2009,NBA,UTA,UTA,WC,NW,2
2009,NBA,WAS,WAS,EC,SE,5
2010,NBA,ATL,ATL,EC,SE,3
2010,NBA,BOS,BOS,EC,AT,1
2010,NBA,CHA,CHA,EC,SE,4
2010,NBA,CHI,CHI,EC,CD,1
2010,NBA,CLE,CLE,EC,CD,5
2010,NBA,DAL,DAL,WC,SW,2
2010,NBA,DEN,DEN,WC,NW,2
2010,NBA,DET,DET,EC,CD,4
2010,NBA,GSW,GSW,WC,PC,3
2010,NBA,HOU,HOU,WC,SW,5
2010,NBA,IND,IND,EC,CD,2
2010,NBA,LAC,LAC,WC,PC,4
2010,NBA,LAL,LAL,WC,PC,1
2010,NBA,MEM,MEM,WC,SW,4
2010,NBA,MIA,MIA,EC,SE,1
2010,NBA,MIL,MIL,EC,CD,3
2010,NBA,MIN,MIN,WC,NW,5
2010,NBA,NJN,NJN,EC,AT,4
2010,NBA,NOH,NOH,WC,SW,3
2010,NBA,NYK,NYK,EC,AT,2
2010,NBA,OKC,SEA,WC,NW,1
2010,NBA,ORL,ORL,EC,SE,2
2010,NBA,PHI,PHI,EC,AT,3
2010,NBA,PHO,PHO,WC,PC,2
2010,NBA,POR,POR,WC,NW,3
2010,NBA,SAC,SAC,WC,PC,5
2010,NBA,SAS,SAS,WC,SW,1
2010,NBA,TOR,TOR,EC,AT,5
2010,NBA,UTA,UTA,WC,NW,4
2010,NBA,WAS,WAS,EC,SE,5
2011,NBA,ATL,ATL,EC,SE,2
2011,NBA,BOS,BOS,EC,AT,1
2011,NBA,CHA,CHA,EC,SE,5
2011,NBA,CHI,CHI,EC,CD,1
2011,NBA,CLE,CLE,EC,CD,5
2011,NBA,DAL,DAL,WC,SW,3
2011,NBA,DEN,DEN,WC,NW,2
2011,NBA,DET,DET,EC,CD,4
2011,NBA,GSW,GSW,WC,PC,4
2011,NBA,HOU,HOU,WC,SW,4
2011,NBA,IND,IND,EC,CD,2
2011,NBA,LAC,LAC,WC,PC,2
2011,NBA,LAL,LAL,WC,PC,1
2011,NBA,MEM,MEM,WC,SW,2
2011,NBA,MIA,MIA,EC,SE,1
2011,NBA,MIL,MIL,EC,CD,3
2011,NBA,MIN,MIN,WC,NW,5
2011,NBA,NJN,NJN,EC,AT,5
2011,NBA,NOH,NOH,WC,SW,5
2011,NBA,NYK,NYK,EC,AT,2
2011,NBA,OKC,SEA,WC,NW,1
2011,NBA,ORL,ORL,EC,SE,3
2011,NBA,PHI,PHI,EC,AT,3
2011,NBA,PHO,PHO,WC,PC,3
2011,NBA,POR,POR,WC,NW,4
2011,NBA,SAC,SAC,WC,PC,5
2011,NBA,SAS,SAS,WC,SW,1
2011,NBA,TOR,TOR,EC,AT,4
2011,NBA,UTA,UTA,WC,NW,3
2011,NBA,WAS,WAS,EC,SE,4
1962,ABL1,CHM,CHM,,,6
1962,ABL1,KCS,KCS,,,1
1962,ABL1,LBC,LBC,,,2
1962,ABL1,OAO,OAO,,,4
1962,ABL1,PGR,PGR,,,3
1962,ABL1,PHT,PHT,,,5
1961,ABL1,CHM,CHM,,EA,3
1961,ABL1,CLP,CLP,,EA,1
1961,ABL1,HAW,LBC,,WE,3
1961,ABL1,KCS,KCS,,WE,1
1961,ABL1,LAJ,LAJ,,WE,4
1961,ABL1,PGR,PGR,,EA,2
1961,ABL1,SFS,OAO,,WE,2
1961,ABL1,WNY,PHT,,EA,4
1950,NPBL,AND,AND,,EA,2
1950,NPBL,DNN,DNN,,WE,2
1950,NPBL,EVA,EVA,,EA,5
1950,NPBL,GRH,GRH,,EA,4
1950,NPBL,KCH,KCH,,WE,4
1950,NPBL,LOA,LOA,,EA,3
1950,NPBL,SHE,SHE,,EA,1
1950,NPBL,SPL,SPL,,WE,3
1950,NPBL,WAT,WAT,,WE,1
1948,NBL,AND,AND,,EA,1
1948,NBL,DAY,DAY,,EA,4
1948,NBL,DNN,DNN,,WE,5
1948,NBL,DTK,DTK,,EA,5
1948,NBL,HCB,HCB,,EA,3
1948,NBL,OSH,OSH,,WE,1
1948,NBL,SHE,SHE,,WE,3
1948,NBL,SYR,PHI,,EA,2
1948,NBL,TRI,ATL,,WE,2
1948,NBL,WAT,WAT,,WE,4
1947,NBL,AND,AND,,EA,2
1947,NBL,FNT,FNT,,EA,6
1947,NBL,FTW,DET,,EA,3
1947,NBL,INK,INJ,,WE,4
1947,NBL,MNL,LAL,,WE,1
1947,NBL,OSH,OSH,,WE,3
1947,NBL,ROC,SAC,,EA,1
1947,NBL,SHE,SHE,,WE,5
1947,NBL,SYR,PHI,,EA,4
1947,NBL,TOL,TOL,,EA,5
1947,NBL,TRI,ATL,,WE,2
1947,PBLA,ATC,ATC,,SO,1
1947,PBLA,BIR,BIR,,SO,3
1947,PBLA,CHG,CHG,,NO,1
1947,PBLA,CHT,CHT,,SO,4
1947,PBLA,GRR,GRR,,NO,3
1947,PBLA,HMV,HMV,,SO,7
1947,PBLA,KCB,KCB,,NO,6
1947,PBLA,LOU,LOU,,NO,4
1947,PBLA,NOL,NOL,,SO,5
1947,PBLA,OKD,OKD,,SO,6
1947,PBLA,OMA,OMA,,NO,5
1947,PBLA,SPR,SPR,,SO,8
1947,PBLA,STJ,STJ,,NO,8
1947,PBLA,STP,STP,,NO,2
1947,PBLA,TUL,TUL,,SO,2
1947,PBLA,WAT,WAT,,NO,7
1946,NBL,AND,AND,,WE,5
1946,NBL,CHG,CHG,,WE,3
1946,NBL,DTG,LAL,,WE,6
1946,NBL,FTW,DET,,EA,2
1946,NBL,INK,INJ,,WE,2
1946,NBL,OSH,OSH,,WE,1
1946,NBL,ROC,SAC,,EA,1
1946,NBL,SHE,SHE,,WE,4
1946,NBL,SYR,PHI,,EA,4
1946,NBL,TOL,TOL,,EA,3
1946,NBL,TRI,ATL,,EA,5
1946,NBL,YOU,YOU,,EA,6
1945,NBL,CAT,CAT,,EA,4
1945,NBL,CHG,CHG,,WE,3
1945,NBL,FTW,DET,,EA,1
1945,NBL,INK,INJ,,WE,4
1945,NBL,OSH,OSH,,WE,2
1945,NBL,ROC,SAC,,EA,2
1945,NBL,SHE,SHE,,WE,1
1945,NBL,YOU,YOU,,EA,3
1944,NBL,CAT,CAT,,EA,2
1944,NBL,CHG,CHG,,WE,2
1944,NBL,FTW,DET,,EA,1
1944,NBL,OSH,OSH,,WE,3
1944,NBL,PTR,PTR,,EA,3
1944,NBL,SHE,SHE,,WE,1
1943,NBL,CCB,CAT,,,4
1943,NBL,FTW,DET,,,1
1943,NBL,OSH,OSH,,,3
1943,NBL,SHE,SHE,,,2
1942,NBL,CHF,CHF,,,4
1942,NBL,FTW,DET,,,1
1942,NBL,OSH,OSH,,,3
1942,NBL,SHE,SHE,,,2
1942,NBL,TCH,TCH,,,5
1941,NBL,AGW,AGW,,,3
1941,NBL,CHB,CHF,,,6
1941,NBL,FTW,DET,,,2
1941,NBL,INK,INJ,,,4
1941,NBL,OSH,OSH,,,1
1941,NBL,SHE,SHE,,,5
1941,NBL,TCH,TCH,,,7
1940,NBL,AFS,AFS,,,3
1940,NBL,AGW,AGW,,,6
1940,NBL,CHB,CHF,,,5
1940,NBL,DTE,DTE,,,4
1940,NBL,HAM,HAM,,,7
1940,NBL,OSH,OSH,,,1
1940,NBL,SHE,SHE,,,2
1939,NBL,AFS,AFS,,EA,1
1939,NBL,AGW,AGW,,EA,3
1939,NBL,CHB,CHF,,WE,3
1939,NBL,DTE,DTE,,EA,2
1939,NBL,HAM,HAM,,WE,4
1939,NBL,INK,INJ,,EA,4
1939,NBL,OSH,OSH,,WE,1
1939,NBL,SHE,SHE,,WE,2
1938,NBL,AFS,AFS,,EA,1
1938,NBL,AGW,AGW,,EA,2
1938,NBL,CWH,CWH,,EA,3
1938,NBL,HAM,HAM,,WE,4
1938,NBL,INK,INJ,,WE,2
1938,NBL,OSH,OSH,,WE,1
1938,NBL,PGP,PGP,,EA,4
1938,NBL,SHE,SHE,,WE,3
1937,NBL,AFS,AFS,,EA,1
1937,NBL,AGW,AGW,,EA,2
1937,NBL,BFB,BFB,,EA,4
1937,NBL,CNC,CNC,,WE,5
1937,NBL,COL,COL,,EA,6
1937,NBL,DYM,DYM,,WE,7
1937,NBL,FWE,FWE,,WE,3
1937,NBL,INK,INJ,,WE,4
1937,NBL,KNK,KNK,,WE,6
1937,NBL,OSH,OSH,,WE,1
1937,NBL,PGP,PGP,,EA,3
1937,NBL,WAR,CWH,,EA,5
1937,NBL,WHT,HAM,,WE,2
